<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<TICKVOL>;<VOL>;<SPREAD>
2016.04.06;08:00:00;48900;49100;48265;48685;92941;227011;5
2016.04.06;12:00:00;48680;48875;47930;48220;75913;183047;5
2016.04.06;16:00:00;48225;48490;48155;48355;27290;69529;5
2016.04.07;08:00:00;48035;49040;48030;48805;96741;230744;5
2016.04.07;12:00:00;48800;48900;48320;48325;74860;191107;5
2016.04.07;16:00:00;48325;48625;48250;48600;26247;70541;5
2016.04.08;08:00:00;49770;50520;49630;50455;86173;190960;5
2016.04.08;12:00:00;50455;50580;50270;50365;55011;124221;5
2016.04.08;16:00:00;50360;50530;50235;50510;25094;59841;5
2016.04.11;08:00:00;50600;51145;50600;50640;80635;189242;5
2016.04.11;12:00:00;50640;50835;50340;50370;67352;157726;5
2016.04.11;16:00:00;50370;50515;50055;50075;29584;75926;5
2016.04.12;08:00:00;50850;51525;50570;50920;93074;212153;5
2016.04.12;12:00:00;50920;52400;50845;52190;93382;228112;5
2016.04.12;16:00:00;52190;52425;51975;52275;36000;89443;5
2016.04.13;08:00:00;54000;54670;53800;54460;87104;196113;5
2016.04.13;12:00:00;54455;54925;54280;54340;85337;192367;5
2016.04.13;16:00:00;54345;54545;53515;53515;43893;103998;5
2016.04.14;08:00:00;53760;54780;53560;53895;108298;256349;5
2016.04.14;12:00:00;53890;54265;53260;53370;102179;245506;5
2016.04.14;16:00:00;53375;53800;53205;53700;34301;83948;5
2016.04.15;08:00:00;54250;54380;53615;53955;95377;225492;5
2016.04.15;12:00:00;53960;54435;53880;54095;70944;177189;5
2016.04.15;16:00:00;54095;54445;53905;54185;31843;81172;5
2016.04.18;08:00:00;54855;54975;53215;54175;99732;221726;5
2016.04.18;12:00:00;54175;54475;53580;53780;66449;157798;5
2016.04.18;16:00:00;53785;54025;53700;53700;25550;62518;5
2016.04.19;08:00:00;54385;54935;53975;54905;86054;188251;5
2016.04.19;12:00:00;54910;55055;54365;54585;67968;154083;5
2016.04.19;16:00:00;54585;54850;54490;54665;23709;57532;5
2016.04.20;08:00:00;54300;54575;54035;54250;72366;162571;5
2016.04.20;12:00:00;54245;54765;54165;54720;60522;138304;5
2016.04.20;16:00:00;54715;54795;54380;54515;21056;50918;5
2016.04.22;08:00:00;53900;54240;53265;53825;84192;191726;5
2016.04.22;12:00:00;53840;53965;53620;53865;57265;126853;5
2016.04.22;16:00:00;53865;53950;53680;53950;13788;34336;5
2016.04.25;08:00:00;53775;53830;52755;52870;76858;172226;5
2016.04.25;12:00:00;52865;53045;52680;52860;50481;117955;5
2016.04.25;16:00:00;52855;52855;52550;52670;21620;54074;5
2016.04.26;08:00:00;53000;53330;52675;53295;83913;193434;5
2016.04.26;12:00:00;53290;53870;53290;53750;71700;162112;5
2016.04.26;16:00:00;53750;54200;53715;54200;26670;63925;5
2016.04.27;08:00:00;53935;54890;53910;54500;82800;194157;5
2016.04.27;12:00:00;54500;55260;54450;55175;70574;163042;5
2016.04.27;16:00:00;55175;55670;55165;55670;26008;67588;5
2016.04.28;08:00:00;55050;55645;55035;55635;77214;175587;5
2016.04.28;12:00:00;55630;55850;55210;55230;67423;157090;5
2016.04.28;16:00:00;55240;55450;54815;55450;36694;90975;5
2016.04.29;08:00:00;55335;55555;54765;55180;93104;220583;5
2016.04.29;12:00:00;55185;55325;54360;54530;83285;195055;5
2016.04.29;16:00:00;54530;54810;54475;54550;25278;60256;5
2016.05.02;08:00:00;54800;54990;54025;54630;88107;200574;5
2016.05.02;12:00:00;54625;54760;54210;54420;63287;144814;5
2016.05.02;16:00:00;54420;54430;54110;54250;22049;52150;5
2016.05.03;08:00:00;53670;53710;52945;53055;77517;183504;5
2016.05.03;12:00:00;53060;53430;53030;53155;58475;134238;5
2016.05.03;16:00:00;53160;53230;52910;53070;23974;59170;5
2016.05.04;08:00:00;52620;53125;52380;53035;86018;209241;5
2016.05.04;12:00:00;53030;53435;52785;53030;71878;176800;5
2016.05.04;16:00:00;53030;53400;52940;53400;20209;50981;5
2016.05.05;08:00:00;53545;53790;53090;53125;81494;190016;5
2016.05.05;12:00:00;53125;53145;51975;52470;104877;257501;5
2016.05.05;16:00:00;52470;52620;52295;52555;27584;69623;5
2016.05.06;08:00:00;52400;52870;51765;52535;102893;232390;5
2016.05.06;12:00:00;52530;52690;52015;52150;71935;159045;5
2016.05.06;16:00:00;52145;52485;52145;52385;27357;62817;5
2016.05.09;08:00:00;52485;52575;50465;50955;91762;207850;5
2016.05.09;12:00:00;50955;51840;50120;51810;117642;280846;5
2016.05.09;16:00:00;51810;51910;51405;51650;30613;76047;5
2016.05.10;08:00:00;52080;52790;52070;52540;85451;195668;5
2016.05.10;12:00:00;52545;53430;52315;53390;69075;170235;5
2016.05.10;16:00:00;53385;54155;53320;54155;36122;91564;5
2016.05.11;08:00:00;54000;54740;53580;54100;121250;279675;5
2016.05.11;12:00:00;54110;54215;53270;53545;99277;234848;5
2016.05.11;16:00:00;53545;53600;53160;53160;32077;78568;5
2016.05.12;08:00:00;53820;54155;53280;53445;111817;261360;5
2016.05.12;12:00:00;53440;54490;52965;54060;122340;305398;5
2016.05.12;16:00:00;54060;54380;53575;53730;38729;97057;5
2016.05.13;08:00:00;53340;53855;52610;52900;110422;268184;5
2016.05.13;12:00:00;52900;53025;51840;52150;103107;246406;5
2016.05.13;16:00:00;52150;52375;51790;51880;30342;80392;5
2016.05.16;08:00:00;52295;52855;51735;52665;88674;200509;5
2016.05.16;12:00:00;52670;52810;52255;52550;76093;176249;5
2016.05.16;16:00:00;52545;52630;52115;52300;27742;67326;5
2016.05.17;08:00:00;52565;52820;51325;51895;107103;254699;5
2016.05.17;12:00:00;51895;51980;51125;51250;78993;189630;5
2016.05.17;16:00:00;51255;51470;51215;51400;25678;60456;5
2016.05.18;08:00:00;51100;51680;50615;51330;95261;225069;5
2016.05.18;12:00:00;51330;51855;50790;51105;114099;267293;5
2016.05.18;16:00:00;51115;51305;50820;50920;32063;75085;5
2016.05.19;08:00:00;50700;50700;49955;50070;111354;259994;5
2016.05.19;12:00:00;50070;50645;50035;50440;78226;188248;5
2016.05.19;16:00:00;50445;50770;50320;50540;31311;80476;5
2016.05.20;08:00:00;50800;51250;50675;50775;92958;221707;5
2016.05.20;12:00:00;50765;50940;50175;50185;72689;174685;5
2016.05.20;16:00:00;50185;50345;50000;50140;26243;68565;5
2016.05.23;08:00:00;49320;49595;48955;49475;89513;210219;5
2016.05.23;12:00:00;49475;49975;49425;49765;79593;188631;5
2016.05.23;16:00:00;49760;49800;49350;49390;36143;91075;5
2016.05.24;08:00:00;49720;50355;49700;49925;86707;203673;5
2016.05.24;12:00:00;49930;50075;49460;49560;68935;162261;5
2016.05.24;16:00:00;49560;49875;49500;49795;27000;65131;5
2016.05.25;08:00:00;50100;50720;49875;50460;93994;221261;5
2016.05.25;12:00:00;50470;50620;49625;49850;91728;216944;5
2016.05.25;16:00:00;49850;49920;49690;49860;18899;44819;5
2016.05.27;08:00:00;50000;50140;49650;49935;78617;188194;5
2016.05.27;12:00:00;49930;49960;49260;49300;57476;143456;5
2016.05.27;16:00:00;49295;49490;49135;49490;19966;54932;5
2016.05.30;08:00:00;49585;49625;49065;49195;54574;133183;5
2016.05.30;12:00:00;49195;49500;49155;49410;31557;78723;5
2016.05.30;16:00:00;49415;49425;49140;49150;8492;24564;5
2016.05.31;08:00:00;49235;49545;48855;49260;85828;209629;5
2016.05.31;12:00:00;49255;49300;48515;48625;92780;227713;5
2016.05.31;16:00:00;48625;48895;48605;48610;31119;80359;5
2016.06.01;08:00:00;48500;48850;48225;48795;74598;191360;5
2016.06.01;12:00:00;48800;49085;48615;49075;74092;187979;5
2016.06.01;16:00:00;49070;49325;49030;49100;36086;100881;5
2016.06.02;08:00:00;49045;49455;48935;49300;86808;215652;5
2016.06.02;12:00:00;49305;50060;49280;49905;78287;191140;5
2016.06.02;16:00:00;49910;50210;49805;50145;27250;71870;5
2016.06.03;08:00:00;50000;50865;50000;50595;98619;242379;5
2016.06.03;12:00:00;50595;50790;50265;50685;72661;178407;5
2016.06.03;16:00:00;50685;50895;50595;50720;25574;67300;5
2016.06.06;08:00:00;51025;51190;50530;50935;94726;241218;5
2016.06.06;12:00:00;50935;50950;50210;50510;84077;210358;5
2016.06.06;16:00:00;50500;50680;50410;50410;26819;75470;5
2016.06.07;08:00:00;50530;50785;49935;50650;91370;240907;5
2016.06.07;12:00:00;50645;50730;50375;50580;86771;221868;5
2016.06.07;16:00:00;50585;50770;50380;50770;32734;91049;5
2016.06.08;08:00:00;50855;51620;50750;51595;111121;290892;5
2016.06.08;12:00:00;51595;51960;51420;51785;83149;215111;5
2016.06.08;16:00:00;51790;51910;51695;51695;26851;69719;5
2016.06.09;08:00:00;51355;51640;51065;51160;96626;251932;5
2016.06.09;12:00:00;51150;51375;50885;51160;76122;188920;5
2016.06.09;16:00:00;51155;51425;51105;51150;29404;80431;5
2016.06.10;08:00:00;50560;50665;50070;50090;85214;223628;5
2016.06.10;12:00:00;50090;50110;49700;49785;71824;189207;5
2016.06.10;16:00:00;49790;49790;49265;49265;34675;99205;5
2016.06.13;08:00:00;49000;49655;48760;49610;100290;259113;5
2016.06.13;12:00:00;49615;49695;49320;49545;83989;217693;5
2016.06.13;16:00:00;49545;49830;49445;49680;37404;99137;5
2016.06.14;08:00:00;49200;49925;48965;49035;102957;273274;5
2016.06.14;12:00:00;49035;49040;48195;48410;113057;293850;5
2016.06.14;16:00:00;48415;48695;48345;48485;34599;89801;5
2016.06.15;08:00:00;49800;50285;49535;50275;74825;197507;5
2016.06.15;12:00:00;50270;50450;49140;50075;124533;308156;5
2016.06.15;16:00:00;50080;50230;49685;49750;31423;82738;5
2016.06.16;08:00:00;49400;49535;49020;49470;96145;242452;5
2016.06.16;12:00:00;49470;50285;49430;50255;107767;274025;5
2016.06.16;16:00:00;50260;50535;50215;50535;27298;75673;5
2016.06.17;08:00:00;50500;51225;50500;50860;92520;244440;5
2016.06.17;12:00:00;50860;50870;50410;50540;80691;206188;5
2016.06.17;16:00:00;50550;50570;50365;50555;25778;76875;5
2016.06.20;08:00:00;51530;51735;51215;51690;90247;236964;5
2016.06.20;12:00:00;51690;51800;51420;51555;70304;188221;5
2016.06.20;16:00:00;51560;51565;51210;51380;30308;89057;5
2016.06.21;08:00:00;51375;51550;50600;50770;93666;242982;5
2016.06.21;12:00:00;50770;51765;50760;51620;90116;235604;5
2016.06.21;16:00:00;51625;51885;51560;51850;27755;78805;5
2016.06.22;08:00:00;52080;52230;51470;52070;101951;270194;5
2016.06.22;12:00:00;52075;52165;51145;51230;108653;284709;5
2016.06.22;16:00:00;51230;51270;50920;50925;30252;87876;5
2016.06.23;08:00:00;51750;52095;51330;52040;99040;252803;5
2016.06.23;12:00:00;52050;52495;51955;52310;92505;241469;5
2016.06.23;16:00:00;52320;53065;52145;53065;39647;113061;5
2016.06.24;08:00:00;50100;51300;49915;50585;125765;315995;5
2016.06.24;12:00:00;50575;51085;50470;50735;97976;240710;5
2016.06.24;16:00:00;50740;51000;50535;50645;35254;95435;5
2016.06.27;08:00:00;50390;50975;49860;49910;105579;256608;5
2016.06.27;12:00:00;49920;50445;49785;49950;97087;236836;5
2016.06.27;16:00:00;49950;50260;49880;49920;31742;80028;5
2016.06.28;08:00:00;50785;51190;50665;50695;94383;235704;5
2016.06.28;12:00:00;50695;50980;50520;50910;91354;233286;5
2016.06.28;16:00:00;50910;51020;50750;51020;27579;78324;5
2016.06.29;08:00:00;51505;51955;51360;51855;82085;213464;5
2016.06.29;12:00:00;51860;52110;51725;51920;75287;191357;5
2016.06.29;16:00:00;51925;52060;51850;52060;23618;63553;5
2016.06.30;08:00:00;51900;51900;51355;51665;86368;223256;5
2016.06.30;12:00:00;51665;52480;51590;52315;101251;265614;5
2016.06.30;16:00:00;52320;52380;52110;52180;28143;75024;5
2016.07.01;08:00:00;52385;52900;52215;52890;88486;224156;5
2016.07.01;12:00:00;52890;52980;52545;52925;75498;193899;5
2016.07.01;16:00:00;52930;53230;52885;53070;27183;75891;5
2016.07.04;08:00:00;53355;53735;53185;53710;61288;167883;5
2016.07.04;12:00:00;53710;53730;53230;53260;40504;109515;5
2016.07.04;16:00:00;53260;53445;53155;53435;10465;32134;5
2016.07.05;08:00:00;52820;53020;52455;52495;94742;246808;5
2016.07.05;12:00:00;52490;52565;52230;52410;76491;195613;5
2016.07.05;16:00:00;52415;52640;52375;52560;24850;69011;5
2016.07.06;08:00:00;52135;52265;51520;51680;101251;252622;5
2016.07.06;12:00:00;51685;52575;51670;52535;97034;245434;5
2016.07.06;16:00:00;52540;52860;52425;52845;27799;76726;5
2016.07.07;08:00:00;52910;53460;52590;53415;104148;260622;5
2016.07.07;12:00:00;53410;53410;52590;52615;135459;334831;5
2016.07.07;16:00:00;52620;52830;52560;52735;30986;78600;5
