<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<TICKVOL>;<VOL>;<SPREAD>
2016.02.17;09:00:00;41675;42000;41675;41950;3103;8558;5
2016.02.17;09:15:00;41960;42045;41930;41985;2539;6112;5
2016.02.17;09:30:00;41985;42015;41915;41935;2196;5403;5
2016.02.17;09:45:00;41940;42025;41930;41990;1999;5124;5
2016.02.17;10:00:00;41995;42120;41880;42115;5777;13803;5
2016.02.17;10:15:00;42115;42190;42070;42160;3119;8492;5
2016.02.17;10:30:00;42170;42310;42155;42285;3369;9232;5
2016.02.17;10:45:00;42285;42300;42220;42250;2354;6066;5
2016.02.17;11:00:00;42255;42255;42175;42190;2762;7217;5
2016.02.17;11:15:00;42200;42240;42085;42130;3952;9946;5
2016.02.17;11:30:00;42130;42195;42075;42190;3091;7792;5
2016.02.17;11:45:00;42185;42215;42135;42160;3027;8022;5
2016.02.17;12:00:00;42160;42265;42155;42235;3655;9767;5
2016.02.17;12:15:00;42235;42280;42220;42270;2980;7885;5
2016.02.17;12:30:00;42275;42390;42165;42320;9540;24533;5
2016.02.17;12:45:00;42325;42425;42275;42360;5951;14955;5
2016.02.17;13:00:00;42365;42460;42305;42435;5422;13763;5
2016.02.17;13:15:00;42430;42485;42385;42415;5231;13578;5
2016.02.17;13:30:00;42415;42475;42390;42470;3688;10784;5
2016.02.17;13:45:00;42465;42485;42405;42420;5009;13141;5
2016.02.17;14:00:00;42420;42425;42340;42385;5348;14177;5
2016.02.17;14:15:00;42385;42535;42370;42520;4897;13462;5
2016.02.17;14:30:00;42520;42610;42495;42570;4941;13830;5
2016.02.17;14:45:00;42570;42715;42505;42710;5600;15473;5
2016.02.17;15:00:00;42710;42870;42710;42805;8187;22980;5
2016.02.17;15:15:00;42805;42980;42760;42930;7590;21488;5
2016.02.17;15:30:00;42935;43040;42915;43020;4869;14145;5
2016.02.17;15:45:00;43025;43065;42950;43045;4371;12672;5
2016.02.17;16:00:00;43040;43040;42790;42830;5566;16074;5
2016.02.17;16:15:00;42825;42845;42610;42700;5967;16959;5
2016.02.17;16:30:00;42705;42715;41735;42060;22579;62410;5
2016.02.17;16:45:00;42065;42355;42065;42310;10738;28788;5
2016.02.17;17:00:00;42325;42590;42245;42525;7903;20373;5
2016.02.17;17:15:00;42530;42590;42275;42285;6259;16510;5
2016.02.17;17:30:00;42290;42385;42125;42335;4810;12830;5
2016.02.17;17:45:00;42340;42360;42165;42240;2105;6522;5
2016.02.17;18:00:00;42245;42280;42070;42100;783;2868;5
2016.02.18;09:00:00;41900;42220;41870;42080;4201;10305;5
2016.02.18;09:15:00;42085;42310;42070;42255;4667;10396;5
2016.02.18;09:30:00;42260;42340;42205;42230;4045;9572;5
2016.02.18;09:45:00;42230;42245;41980;42025;5801;13344;5
2016.02.18;10:00:00;42020;42175;41930;42010;7507;18471;5
2016.02.18;10:15:00;42005;42315;41950;42145;7377;17309;5
2016.02.18;10:30:00;42140;42200;41840;41955;8527;21320;5
2016.02.18;10:45:00;41960;42085;41900;41950;4575;10911;5
2016.02.18;11:00:00;41950;41980;41810;41925;6023;14777;5
2016.02.18;11:15:00;41930;42130;41880;42030;3975;9974;5
2016.02.18;11:30:00;42030;42220;42030;42145;4964;13579;5
2016.02.18;11:45:00;42145;42275;42055;42225;5080;13289;5
2016.02.18;12:00:00;42225;42300;42140;42165;4342;11299;5
2016.02.18;12:15:00;42165;42295;42140;42280;3010;9216;5
2016.02.18;12:30:00;42285;42335;42070;42085;11030;29482;5
2016.02.18;12:45:00;42085;42230;41975;42185;6401;16940;5
2016.02.18;13:00:00;42175;42175;42025;42065;4692;12614;5
2016.02.18;13:15:00;42070;42260;42025;42250;4558;11446;5
2016.02.18;13:30:00;42250;42280;42090;42140;4541;12652;5
2016.02.18;13:45:00;42140;42180;42030;42075;3825;10028;5
2016.02.18;14:00:00;42075;42075;41825;41930;9116;22526;5
2016.02.18;14:15:00;41925;41980;41780;41880;7359;19600;5
2016.02.18;14:30:00;41890;41980;41825;41965;4235;10579;5
2016.02.18;14:45:00;41960;41980;41850;41935;3713;9900;5
2016.02.18;15:00:00;41940;42030;41920;41980;3465;8523;5
2016.02.18;15:15:00;41975;42090;41945;42045;3868;9712;5
2016.02.18;15:30:00;42045;42135;42025;42055;4246;10727;5
2016.02.18;15:45:00;42055;42110;41980;42010;3742;8871;5
2016.02.18;16:00:00;42010;42130;42005;42075;2821;7639;5
2016.02.18;16:15:00;42075;42125;42045;42120;1992;4749;5
2016.02.18;16:30:00;42115;42180;42090;42095;3240;8514;5
2016.02.18;16:45:00;42095;42120;42005;42025;3603;9077;5
2016.02.18;17:00:00;42020;42065;41955;42015;3390;8482;5
2016.02.18;17:15:00;42020;42020;41950;42015;2345;5247;5
2016.02.18;17:30:00;42010;42145;42005;42085;4729;11134;5
2016.02.18;17:45:00;42085;42210;42065;42155;2586;6505;5
2016.02.18;18:00:00;42155;42190;42040;42040;1134;4521;5
2016.02.19;09:00:00;41950;41965;41810;41880;2819;7579;5
2016.02.19;09:15:00;41875;41890;41790;41890;3400;8146;5
2016.02.19;09:30:00;41885;41925;41825;41840;3132;7338;5
2016.02.19;09:45:00;41840;41850;41710;41790;4601;10920;5
2016.02.19;10:00:00;41780;41795;41590;41710;5047;13748;5
2016.02.19;10:15:00;41715;41750;41600;41725;4586;12397;5
2016.02.19;10:30:00;41730;41810;41690;41790;4018;10312;5
2016.02.19;10:45:00;41790;41840;41710;41815;3571;8998;5
2016.02.19;11:00:00;41815;41885;41785;41800;4176;10550;5
2016.02.19;11:15:00;41810;41845;41720;41750;3744;9645;5
2016.02.19;11:30:00;41750;41770;41690;41750;3431;8483;5
2016.02.19;11:45:00;41750;41760;41630;41685;4469;12294;5
2016.02.19;12:00:00;41685;41775;41665;41770;3537;9232;5
2016.02.19;12:15:00;41765;41825;41710;41790;3548;9831;5
2016.02.19;12:30:00;41790;41865;41675;41845;8072;22072;5
2016.02.19;12:45:00;41850;41930;41825;41835;6503;18641;5
2016.02.19;13:00:00;41835;41835;41720;41795;5784;15337;5
2016.02.19;13:15:00;41800;41925;41775;41895;4537;11921;5
2016.02.19;13:30:00;41895;41975;41830;41860;4737;13050;5
2016.02.19;13:45:00;41855;41890;41765;41775;4879;13595;5
2016.02.19;14:00:00;41775;41905;41755;41885;4423;11875;5
2016.02.19;14:15:00;41885;42040;41870;42005;6496;18435;5
2016.02.19;14:30:00;42005;42115;41950;42060;5897;16305;5
2016.02.19;14:45:00;42065;42130;41980;42090;4377;11825;5
2016.02.19;15:00:00;42085;42100;41970;42020;3184;8396;5
2016.02.19;15:15:00;42020;42050;41905;41940;3306;8790;5
2016.02.19;15:30:00;41935;41990;41890;41925;3669;10103;5
2016.02.19;15:45:00;41925;41960;41855;41910;3392;9922;5
2016.02.19;16:00:00;41910;41935;41820;41840;3869;11210;5
2016.02.19;16:15:00;41845;41890;41810;41875;2800;8028;5
2016.02.19;16:30:00;41875;41935;41825;41890;3041;8231;5
2016.02.19;16:45:00;41890;41945;41870;41940;2036;5243;5
2016.02.19;17:00:00;41940;42530;41940;42100;15294;39951;5
2016.02.19;17:15:00;42100;42215;41980;42155;6180;15957;5
2016.02.19;17:30:00;42160;42200;42060;42100;4006;9886;5
2016.02.19;17:45:00;42110;42250;42085;42175;2718;6713;5
2016.02.19;18:00:00;42190;42190;42070;42070;816;3644;5
2016.02.22;09:00:00;43110;43125;42805;42980;4827;13879;5
2016.02.22;09:15:00;42975;43280;42955;43255;6502;16792;5
2016.02.22;09:30:00;43260;43300;43195;43210;4090;9886;5
2016.02.22;09:45:00;43210;43365;43185;43320;3655;9750;5
2016.02.22;10:00:00;43320;43470;43215;43250;9549;24730;5
2016.02.22;10:15:00;43255;43300;43135;43145;5751;15437;5
2016.02.22;10:30:00;43140;43365;43135;43360;5888;14996;5
2016.02.22;10:45:00;43355;43360;43260;43295;3808;9869;5
2016.02.22;11:00:00;43290;43380;43245;43305;4639;11755;5
2016.02.22;11:15:00;43300;43350;43290;43340;2732;6341;5
2016.02.22;11:30:00;43335;43545;43215;43425;13570;36268;5
2016.02.22;11:45:00;43420;43515;43380;43385;5447;12985;5
2016.02.22;12:00:00;43395;43535;43395;43480;5540;14160;5
2016.02.22;12:15:00;43480;43575;43470;43485;5378;13515;5
2016.02.22;12:30:00;43485;43600;43445;43600;5223;14062;5
2016.02.22;12:45:00;43595;43655;43540;43590;4023;10944;5
2016.02.22;13:00:00;43590;43650;43515;43520;4230;10389;5
2016.02.22;13:15:00;43515;43550;43475;43525;3469;8977;5
2016.02.22;13:30:00;43530;43665;43495;43520;5662;14429;5
2016.02.22;13:45:00;43515;43640;43510;43595;3232;7894;5
2016.02.22;14:00:00;43595;43650;43570;43610;2858;6931;5
2016.02.22;14:15:00;43615;43685;43595;43670;3463;9172;5
2016.02.22;14:30:00;43675;43770;43665;43760;5281;14530;5
2016.02.22;14:45:00;43760;43815;43720;43780;4379;11438;5
2016.02.22;15:00:00;43780;43945;43755;43930;6003;16451;5
2016.02.22;15:15:00;43925;43960;43825;43830;4578;12168;5
2016.02.22;15:30:00;43835;43990;43810;43965;5629;14899;5
2016.02.22;15:45:00;43970;43985;43855;43925;4569;12233;5
2016.02.22;16:00:00;43930;43950;43870;43930;3523;9145;5
2016.02.22;16:15:00;43925;43940;43815;43870;3666;9626;5
2016.02.22;16:30:00;43865;43965;43865;43910;3722;9622;5
2016.02.22;16:45:00;43910;43930;43830;43840;2811;7129;5
2016.02.22;17:00:00;43835;43840;43780;43805;2869;8531;5
2016.02.22;17:15:00;43800;43885;43760;43840;4209;9951;5
2016.02.22;17:30:00;43845;43935;43825;43915;3061;6741;5
2016.02.22;17:45:00;43920;44050;43915;44000;4274;12774;5
2016.02.22;18:00:00;44015;44015;43900;43955;1183;5632;5
2016.02.23;09:00:00;43900;43900;43650;43715;3317;8562;5
2016.02.23;09:15:00;43720;43815;43710;43790;2686;6574;5
2016.02.23;09:30:00;43795;43855;43720;43835;3716;8602;5
2016.02.23;09:45:00;43835;43885;43760;43775;2992;6699;5
2016.02.23;10:00:00;43780;43800;43610;43705;6385;16267;5
2016.02.23;10:15:00;43705;43845;43630;43810;5422;13428;5
2016.02.23;10:30:00;43810;44265;43805;44225;14707;39096;5
2016.02.23;10:45:00;44215;44220;43950;44015;8545;22901;5
2016.02.23;11:00:00;44010;44060;43690;43785;8807;23516;5
2016.02.23;11:15:00;43780;43870;43725;43770;6079;15819;5
2016.02.23;11:30:00;43770;43855;43655;43725;9723;23856;5
2016.02.23;11:45:00;43730;43790;43615;43690;6458;16441;5
2016.02.23;12:00:00;43685;43720;43465;43470;7333;18704;5
2016.02.23;12:15:00;43470;43495;43390;43485;6440;17166;5
2016.02.23;12:30:00;43485;43575;43425;43440;4612;11891;5
2016.02.23;12:45:00;43440;43440;43285;43320;6308;17000;5
2016.02.23;13:00:00;43320;43385;43255;43290;5767;15010;5
2016.02.23;13:15:00;43290;43360;43250;43285;3490;9538;5
2016.02.23;13:30:00;43285;43415;43225;43400;4050;10624;5
2016.02.23;13:45:00;43395;43425;43275;43285;2889;7764;5
2016.02.23;14:00:00;43280;43320;43045;43080;6989;19758;5
2016.02.23;14:15:00;43080;43165;43060;43150;4034;10768;5
2016.02.23;14:30:00;43145;43175;43060;43135;2536;6525;5
2016.02.23;14:45:00;43125;43155;43045;43110;3108;7500;5
2016.02.23;15:00:00;43110;43190;43100;43165;2345;5611;5
2016.02.23;15:15:00;43165;43260;43115;43230;4217;11055;5
2016.02.23;15:30:00;43230;43275;43145;43175;4710;12356;5
2016.02.23;15:45:00;43175;43265;43150;43245;2765;7008;5
2016.02.23;16:00:00;43240;43325;43230;43305;3848;9616;5
2016.02.23;16:15:00;43310;43345;43225;43230;3899;9934;5
2016.02.23;16:30:00;43230;43275;43200;43235;3055;7679;5
2016.02.23;16:45:00;43240;43240;43135;43150;3389;8683;5
2016.02.23;17:00:00;43155;43165;43020;43035;3174;8077;5
2016.02.23;17:15:00;43035;43095;42970;43065;3172;8041;5
2016.02.23;17:30:00;43065;43160;43020;43115;3291;7954;5
2016.02.23;17:45:00;43115;43140;42980;43040;2545;6057;5
2016.02.23;18:00:00;43035;43125;43030;43060;852;3838;5
2016.02.24;09:00:00;42400;42460;42020;42060;6693;19018;5
2016.02.24;09:15:00;42060;42165;41990;42155;4548;10884;5
2016.02.24;09:30:00;42150;42200;42085;42165;2961;6600;5
2016.02.24;09:45:00;42160;42285;42155;42270;4007;10381;5
2016.02.24;10:00:00;42270;42345;42230;42285;4853;11862;5
2016.02.24;10:15:00;42285;42285;42175;42250;5577;13513;5
2016.02.24;10:30:00;42250;42325;42150;42250;6567;16154;5
2016.02.24;10:45:00;42245;42270;42105;42160;4816;12494;5
2016.02.24;11:00:00;42155;42155;42085;42120;3006;7911;5
2016.02.24;11:15:00;42115;42165;42015;42150;4792;12108;5
2016.02.24;11:30:00;42150;42155;41890;41950;10502;25551;5
2016.02.24;11:45:00;41950;41950;41815;41840;6263;15377;5
2016.02.24;12:00:00;41830;41990;41775;41925;6745;16815;5
2016.02.24;12:15:00;41920;41975;41855;41950;4324;9914;5
2016.02.24;12:30:00;41955;42125;41870;42035;8594;21945;5
2016.02.24;12:45:00;42035;42060;41965;42005;4095;9956;5
2016.02.24;13:00:00;42005;42045;41950;42010;3717;9097;5
2016.02.24;13:15:00;42010;42015;41905;41930;3203;7817;5
2016.02.24;13:30:00;41925;42110;41915;42100;3388;8513;5
2016.02.24;13:45:00;42105;42190;42030;42165;5589;14949;5
2016.02.24;14:00:00;42170;42305;42150;42240;5876;15960;5
2016.02.24;14:15:00;42245;42360;42210;42245;5120;13978;5
2016.02.24;14:30:00;42240;42260;42165;42220;4625;11741;5
2016.02.24;14:45:00;42220;42355;42210;42275;3835;10547;5
2016.02.24;15:00:00;42275;42435;42275;42390;6421;16752;5
2016.02.24;15:15:00;42390;42485;42355;42365;4644;11636;5
2016.02.24;15:30:00;42365;42375;42235;42325;4730;11465;5
2016.02.24;15:45:00;42330;42340;42220;42230;3630;9031;5
2016.02.24;16:00:00;42230;42365;42200;42365;4463;11218;5
2016.02.24;16:15:00;42365;42440;42320;42390;5365;13508;5
2016.02.24;16:30:00;42390;42450;42360;42420;3289;8659;5
2016.02.24;16:45:00;42420;42455;42365;42380;2411;5901;5
2016.02.24;17:00:00;42385;42520;42300;42510;4124;9752;5
2016.02.24;17:15:00;42510;42700;42440;42655;5647;13260;5
2016.02.24;17:30:00;42660;42800;42620;42640;6671;16104;5
2016.02.24;17:45:00;42640;42700;42580;42665;3644;9599;5
2016.02.24;18:00:00;42675;42740;42635;42700;929;3462;5
2016.02.25;09:00:00;42600;42675;42375;42405;3980;10463;5
2016.02.25;09:15:00;42415;42445;42140;42200;6050;14409;5
2016.02.25;09:30:00;42200;42340;42165;42270;4614;11289;5
2016.02.25;09:45:00;42270;42390;42190;42245;4481;9873;5
2016.02.25;10:00:00;42245;42375;42105;42285;7649;19113;5
2016.02.25;10:15:00;42285;42480;42285;42460;6288;16281;5
2016.02.25;10:30:00;42465;42565;42355;42500;6709;17778;5
2016.02.25;10:45:00;42500;42700;42475;42660;5690;15212;5
2016.02.25;11:00:00;42655;42945;42650;42760;8904;23202;5
2016.02.25;11:15:00;42755;42835;42615;42705;6627;17961;5
2016.02.25;11:30:00;42705;42770;42525;42545;9153;21728;5
2016.02.25;11:45:00;42545;42575;42460;42475;6572;16643;5
2016.02.25;12:00:00;42475;42475;42310;42385;6308;16412;5
2016.02.25;12:15:00;42390;42505;42370;42480;4389;10615;5
2016.02.25;12:30:00;42475;42525;42325;42435;5119;12266;5
2016.02.25;12:45:00;42440;42455;42235;42250;4141;10183;5
2016.02.25;13:00:00;42250;42360;42235;42260;4094;10476;5
2016.02.25;13:15:00;42255;42335;42185;42305;4581;11291;5
2016.02.25;13:30:00;42305;42420;42295;42395;3421;8357;5
2016.02.25;13:45:00;42405;42470;42370;42440;3312;7837;5
2016.02.25;14:00:00;42445;42465;42360;42375;2877;7655;5
2016.02.25;14:15:00;42385;42390;42205;42255;4303;11709;5
2016.02.25;14:30:00;42260;42260;42040;42130;6619;15985;5
2016.02.25;14:45:00;42130;42155;42000;42055;5302;13541;5
2016.02.25;15:00:00;42060;42135;42035;42120;2575;6397;5
2016.02.25;15:15:00;42120;42235;42100;42190;4400;11681;5
2016.02.25;15:30:00;42190;42430;42170;42400;6961;18902;5
2016.02.25;15:45:00;42400;42450;42320;42440;5872;15272;5
2016.02.25;16:00:00;42440;42450;42325;42435;4211;10658;5
2016.02.25;16:15:00;42440;42545;42350;42380;5963;15905;5
2016.02.25;16:30:00;42380;42435;42300;42370;3546;8924;5
2016.02.25;16:45:00;42370;42395;42275;42385;3513;8810;5
2016.02.25;17:00:00;42385;42470;42375;42410;2625;6378;5
2016.02.25;17:15:00;42405;42410;42310;42320;2563;6186;5
2016.02.25;17:30:00;42320;42420;42305;42405;2930;7338;5
2016.02.25;17:45:00;42410;42565;42405;42480;3357;8606;5
2016.02.25;18:00:00;42490;42520;42420;42490;775;2859;5
2016.02.26;09:00:00;42955;43125;42825;42915;5038;13213;5
2016.02.26;09:15:00;42915;43015;42865;42920;3140;7825;5
2016.02.26;09:30:00;42925;42965;42880;42890;2313;5355;5
2016.02.26;09:45:00;42880;43045;42840;43005;3936;9274;5
2016.02.26;10:00:00;43010;43195;42965;43095;6873;17870;5
2016.02.26;10:15:00;43095;43120;42835;42925;6529;16366;5
2016.02.26;10:30:00;42905;43030;42835;42935;6373;15274;5
2016.02.26;10:45:00;42935;43000;42905;42970;4174;9773;5
2016.02.26;11:00:00;42975;43025;42925;42970;3644;8998;5
2016.02.26;11:15:00;42970;42995;42740;42780;8457;22773;5
2016.02.26;11:30:00;42785;42850;42610;42640;10839;28445;5
2016.02.26;11:45:00;42640;42695;42445;42460;7730;21023;5
2016.02.26;12:00:00;42460;42500;42245;42295;8942;24569;5
2016.02.26;12:15:00;42290;42295;42120;42130;6000;16445;5
2016.02.26;12:30:00;42125;42280;42120;42230;5369;14272;5
2016.02.26;12:45:00;42235;42270;42170;42200;3403;8260;5
2016.02.26;13:00:00;42200;42340;42180;42290;4398;11081;5
2016.02.26;13:15:00;42285;42365;42170;42175;4585;11410;5
2016.02.26;13:30:00;42170;42205;42090;42145;5420;14343;5
2016.02.26;13:45:00;42140;42190;42055;42100;3426;9209;5
2016.02.26;14:00:00;42100;42175;42030;42110;3998;10055;5
2016.02.26;14:15:00;42110;42205;42100;42165;3902;10053;5
2016.02.26;14:30:00;42165;42245;42070;42105;4318;11701;5
2016.02.26;14:45:00;42105;42140;42030;42100;3520;9080;5
2016.02.26;15:00:00;42100;42285;42095;42215;5100;12925;5
2016.02.26;15:15:00;42215;42275;42185;42230;2415;6188;5
2016.02.26;15:30:00;42230;42250;42090;42105;3995;10353;5
2016.02.26;15:45:00;42105;42115;41960;42030;4554;13143;5
2016.02.26;16:00:00;42025;42030;41915;41985;4123;11558;5
2016.02.26;16:15:00;41985;42080;41970;42045;3238;9290;5
2016.02.26;16:30:00;42040;42070;41935;42035;2925;8774;5
2016.02.26;16:45:00;42035;42090;42000;42035;2320;6882;5
2016.02.26;17:00:00;42040;42225;42030;42220;3558;9854;5
2016.02.26;17:15:00;42220;42225;42110;42155;3183;8245;5
2016.02.26;17:30:00;42160;42265;42140;42225;2878;8117;5
2016.02.26;17:45:00;42220;42235;42150;42165;2207;6155;5
2016.02.26;18:00:00;42170;42195;42030;42030;908;3756;5
2016.02.29;09:00:00;42205;42470;42145;42405;4566;12242;5
2016.02.29;09:15:00;42405;42510;42405;42460;3422;9293;5
2016.02.29;09:30:00;42460;42620;42440;42510;3567;8643;5
2016.02.29;09:45:00;42505;42575;42470;42520;2423;5393;5
2016.02.29;10:00:00;42525;42685;42525;42600;4998;12055;5
2016.02.29;10:15:00;42605;42650;42505;42620;6197;14981;5
2016.02.29;10:30:00;42615;42920;42610;42850;8916;23519;5
2016.02.29;10:45:00;42850;42950;42810;42910;4679;12694;5
2016.02.29;11:00:00;42910;43135;42905;43035;8538;23268;5
2016.02.29;11:15:00;43040;43080;42950;43020;6089;16607;5
2016.02.29;11:30:00;43020;43025;42865;42875;8122;22459;5
2016.02.29;11:45:00;42885;42995;42825;42900;5491;14705;5
2016.02.29;12:00:00;42895;42995;42830;42990;5183;13819;5
2016.02.29;12:15:00;42990;43075;42960;42990;5672;14698;5
2016.02.29;12:30:00;42995;43165;42995;43155;4980;13199;5
2016.02.29;12:45:00;43155;43355;43120;43335;7198;21246;5
2016.02.29;13:00:00;43340;43530;43340;43420;9322;27904;5
2016.02.29;13:15:00;43415;43595;43410;43485;5158;14489;5
2016.02.29;13:30:00;43490;43640;43460;43490;5191;14327;5
2016.02.29;13:45:00;43495;43550;43440;43505;4021;10276;5
2016.02.29;14:00:00;43505;43560;43390;43480;4787;12687;5
2016.02.29;14:15:00;43480;43550;43400;43425;4136;12518;5
2016.02.29;14:30:00;43425;43485;43365;43420;3949;10719;5
2016.02.29;14:45:00;43425;43495;43415;43475;2804;7403;5
2016.02.29;15:00:00;43480;43520;43370;43385;3676;10099;5
2016.02.29;15:15:00;43385;43525;43355;43475;4396;12218;5
2016.02.29;15:30:00;43470;43550;43405;43480;4491;12415;5
2016.02.29;15:45:00;43480;43625;43475;43555;5215;15259;5
2016.02.29;16:00:00;43555;43565;43255;43300;7306;21327;5
2016.02.29;16:15:00;43305;43365;43180;43340;7113;19533;5
2016.02.29;16:30:00;43340;43375;43190;43270;4411;11691;5
2016.02.29;16:45:00;43275;43325;43230;43260;2771;7000;5
2016.02.29;17:00:00;43255;43265;42955;42990;7165;20256;5
2016.02.29;17:15:00;42990;43175;42960;43125;5959;16042;5
2016.02.29;17:30:00;43125;43310;43080;43300;6305;15254;5
2016.02.29;17:45:00;43300;43380;43210;43300;4533;12897;5
2016.02.29;18:00:00;43310;43330;43220;43260;1086;4027;5
2016.03.01;09:00:00;43780;44060;43745;43930;5387;15580;5
2016.03.01;09:15:00;43930;44135;43885;44110;6629;16646;5
2016.03.01;09:30:00;44110;44110;43935;43970;4395;10983;5
2016.03.01;09:45:00;43975;44035;43905;43940;4762;12129;5
2016.03.01;10:00:00;43945;44050;43865;43895;6361;16136;5
2016.03.01;10:15:00;43895;44085;43875;43915;7097;18306;5
2016.03.01;10:30:00;43915;44015;43880;43930;6070;15787;5
2016.03.01;10:45:00;43930;44000;43915;43970;3521;9298;5
2016.03.01;11:00:00;43970;44040;43885;43935;5709;16400;5
2016.03.01;11:15:00;43930;43940;43775;43790;6313;18004;5
2016.03.01;11:30:00;43785;43960;43640;43730;13876;37469;5
2016.03.01;11:45:00;43725;43950;43695;43935;6309;17543;5
2016.03.01;12:00:00;43940;44040;43850;43875;7660;21684;5
2016.03.01;12:15:00;43885;43985;43790;43970;6064;17715;5
2016.03.01;12:30:00;43965;44205;43925;44195;8127;23562;5
2016.03.01;12:45:00;44200;44275;44125;44170;5771;16343;5
2016.03.01;13:00:00;44175;44270;44100;44255;5112;14048;5
2016.03.01;13:15:00;44255;44475;44235;44470;8084;23715;5
2016.03.01;13:30:00;44475;44535;44415;44415;6116;17128;5
2016.03.01;13:45:00;44420;44485;44365;44480;4515;11969;5
2016.03.01;14:00:00;44475;44675;44470;44570;8941;26280;5
2016.03.01;14:15:00;44575;44590;44345;44360;7193;20114;5
2016.03.01;14:30:00;44360;44495;44350;44450;5977;15543;5
2016.03.01;14:45:00;44450;44540;44405;44475;4534;12290;5
2016.03.01;15:00:00;44480;44600;44450;44590;4722;13157;5
2016.03.01;15:15:00;44590;44615;44460;44515;6085;17489;5
2016.03.01;15:30:00;44510;44610;44440;44590;4218;12167;5
2016.03.01;15:45:00;44590;44680;44520;44590;5314;14802;5
2016.03.01;16:00:00;44590;44625;44545;44585;3116;8286;5
2016.03.01;16:15:00;44585;44610;44505;44555;3207;8351;5
2016.03.01;16:30:00;44555;44675;44535;44665;4400;12603;5
2016.03.01;16:45:00;44660;44760;44540;44575;7697;21284;5
2016.03.01;17:00:00;44575;44670;44555;44590;2850;7603;5
2016.03.01;17:15:00;44590;44625;44510;44525;2646;7199;5
2016.03.01;17:30:00;44530;44650;44515;44590;2765;6875;5
2016.03.01;17:45:00;44585;44715;44555;44700;3400;9630;5
2016.03.01;18:00:00;44705;44780;44645;44780;1076;5546;5
2016.03.02;09:00:00;44750;44915;44720;44760;4306;12425;5
2016.03.02;09:15:00;44770;44815;44695;44800;3725;9667;5
2016.03.02;09:30:00;44795;44905;44785;44860;4069;10599;5
2016.03.02;09:45:00;44870;44885;44775;44830;3516;8658;5
2016.03.02;10:00:00;44825;44870;44605;44870;7371;20037;5
2016.03.02;10:15:00;44855;44950;44680;44735;10261;28364;5
2016.03.02;10:30:00;44730;44760;44470;44575;9253;25032;5
2016.03.02;10:45:00;44575;44695;44530;44640;6128;16161;5
2016.03.02;11:00:00;44635;44655;44475;44530;6230;15796;5
2016.03.02;11:15:00;44535;44595;44390;44425;8057;22040;5
2016.03.02;11:30:00;44425;44615;44330;44565;13335;35116;5
2016.03.02;11:45:00;44565;44685;44510;44630;8587;23859;5
2016.03.02;12:00:00;44635;44795;44600;44755;7945;21837;5
2016.03.02;12:15:00;44755;44890;44720;44770;5952;16636;5
2016.03.02;12:30:00;44770;44770;44545;44695;9954;26981;5
2016.03.02;12:45:00;44695;44975;44675;44900;8945;25576;5
2016.03.02;13:00:00;44900;45120;44830;45105;9804;28160;5
2016.03.02;13:15:00;45105;45255;45070;45255;7391;23895;5
2016.03.02;13:30:00;45255;45295;45100;45175;6262;19091;5
2016.03.02;13:45:00;45175;45300;45110;45195;7421;21098;5
2016.03.02;14:00:00;45195;45215;44980;45060;7634;22090;5
2016.03.02;14:15:00;45065;45120;44935;44955;5707;16867;5
2016.03.02;14:30:00;44955;45115;44935;45050;3884;11344;5
2016.03.02;14:45:00;45055;45220;45055;45205;4120;11636;5
2016.03.02;15:00:00;45205;45285;45065;45165;5773;15887;5
2016.03.02;15:15:00;45165;45355;45145;45320;6243;18059;5
2016.03.02;15:30:00;45325;45380;45180;45200;6701;18597;5
2016.03.02;15:45:00;45200;45300;45170;45245;3752;10856;5
2016.03.02;16:00:00;45240;45315;45085;45125;6168;17008;5
2016.03.02;16:15:00;45125;45360;45115;45360;5508;15191;5
2016.03.02;16:30:00;45360;45440;45310;45420;6243;17641;5
2016.03.02;16:45:00;45420;45525;45345;45360;6191;17357;5
2016.03.02;17:00:00;45360;45385;45260;45290;3984;10473;5
2016.03.02;17:15:00;45295;45335;45235;45235;3403;8667;5
2016.03.02;17:30:00;45235;45325;45170;45320;4758;12529;5
2016.03.02;17:45:00;45315;45440;45130;45370;4422;14198;5
2016.03.02;18:00:00;45380;45400;45340;45350;825;4251;5
2016.03.03;09:00:00;45655;46070;45610;45825;5135;15340;5
2016.03.03;09:15:00;45825;46030;45780;45950;5821;15317;5
2016.03.03;09:30:00;45960;46050;45890;46030;4644;11247;5
2016.03.03;09:45:00;46020;46235;45950;46005;10704;28184;5
2016.03.03;10:00:00;46010;46115;45890;46110;8723;23553;5
2016.03.03;10:15:00;46105;46390;46025;46290;8560;24108;5
2016.03.03;10:30:00;46305;46465;46150;46425;8903;25161;5
2016.03.03;10:45:00;46425;46475;46255;46355;6920;18774;5
2016.03.03;11:00:00;46355;46435;46305;46315;5598;14523;5
2016.03.03;11:15:00;46320;46375;46120;46145;6686;18835;5
2016.03.03;11:30:00;46150;46190;45955;46055;12953;36646;5
2016.03.03;11:45:00;46050;46260;46015;46190;6699;18079;5
2016.03.03;12:00:00;46195;46350;46050;46195;7477;20753;5
2016.03.03;12:15:00;46185;46265;46070;46090;6149;16170;5
2016.03.03;12:30:00;46095;46285;46095;46220;5788;16615;5
